,id,text
2675,1142031539544514560,@senadorhumberto @SF_Moro Povo pernambucano. Por favor não reeleja esse corrupto!
2676,1142030975452569600,@senadorhumberto @SF_Moro 😂😂😂😂😂😂 piada Boa! Mentiroso e ladrão é você criatura
2677,1142030533930749954,😂😂😂😂😂😂😂😂😂😂😂 piada Boa!!  O mentiro corrupto é você criatura https://t.co/7j5CR0rTN0
2678,1141817966566268935,RT @majorolimpio: Há uma orquestração para diminuir a figura do ministro Sérgio Moro e dos procuradores da Operação Lava Jato. Não há ato e…
2679,1141817875671465987,"RT @DamaresAlves: Espaços como este, administrado pelas Forças Armadas, ficam longe dos holofotes. Silenciosamente, transformam vidas.

Vej…"
2680,1141817838598012941,"RT @PastorMalafaia: Não tive saída! Para não quebrar a Editora Central Gospel, fui obrigado a usar o meio legal da recuperação judicial. En…"
2681,1141817788136349696,"RT @tarcisiogdf: BR-163/PA: Diretor-geral do @DNIToficial, General Santos Filho, esteve no Pará acompanhando trabalho junto ao @exercitoofi…"
2682,1141817735896326147,"Nossa, disse tudo. Gente uma pouca vergonha essa esquerda. Me dá enjoou. Deus, nos livra desses sanguessugas do povo brasileiro!!!! https://t.co/ulVVppdxGw"
2683,1141817305254518784,"RT @depheliolopes: 👉🏿 MITOEMOCIONANTE!  DONA OLINDA CANTA MITOBEM!🇧🇷👏👏👏👏
👉#Repost @jairmessiasbolsonaro (@get_repost)
・・・
- Neste feriado,…"
2684,1141817113318965256,"RT @arsol2018: @senadorhumberto Hehehehe!!Eu acho que quem tem amnésia da braba é você, senador!!Parece que no PT todo mundo é honesto, mas…"
2685,1141817071321399314,"RT @rosiar10: @senadorhumberto Qual é o calmante que @SF_Moro usa? 
Muito tranquilo, mesmo a oposição provocando, tocando em assunto de sua…"
2686,1141817044444299278,"RT @sabinanogueira1: @senadorhumberto MORO , NOSSO ETERNO ÍDOLO!    DELTAN DALLAGNOL , NOSSO HERÓI"
2687,1141817017944686593,RT @Kakapassos: @senadorhumberto #Moro1milhao. Chora petralha quem não deve não teve. https://t.co/rcQBw7Jlap
2688,1141868059134742529,@hospicio_brasil Mi mi mi mi mi....
2689,1141758320514142208,@cartacapital Santos Cruz era só mais um inimigo na trincheira. Agora que está fora do governo resolveu falar mal. Isso prova o quanto o presidente estava certo em demiti-lo.
2690,1141738196172234752,@CarlosZarattini Rejeitado pelo povo? O senhor é um fanfarrão! Se esqueceu do referendo das armas?
2691,1141548529258770437,"RT @rnngr1: @augustosnunes 1000% @SF_Moro vai chegar o momento, de eles irem para a nova casa, penitenciária! https://t.co/uzMmsbqeKm"
2692,1141067197240020992,@CarlosBolsonaro Quem não quer armas não compre! Mas não venha interferir no meu direito de ter uma.
2693,1139705418647650306,"RT @SF_Moro: Entrevista no Estadão com minhas explicações. Para o site aliado a hackers criminosos: ""Publiquem tudo se quiserem"".Agi dentro…"
2694,1138900861873270784,"RT @jairbolsonaro: - Depois de mais de 30 anos, o Exército concluirá o asfaltamento da BR 163. 🇧🇷 https://t.co/8xxfNxmwrV"
2695,1138884281852448776,@folha @folha_poder Corrupto não tem moral e nem ética para avaliar se houve ou não promiscuidade.
2696,1124374577486942208,"RT @AnaPaulaVolei: Democratas nos EUA querem:
-que assassinos e criminosos possam votar da cadeia
-acabar com a Segunda Emenda
-“universal…"
2697,1122284151770681344,RT @jairbolsonaro: O Ministro da Educação @abrahamWeinT estuda descentralizar investimento em faculdades de filosofia e sociologia (humanas…
2698,1095105197494468609,"Acabei de concluir um Curso Gratuito do FGV Online. Aproveite a oportunidade, faça você também! https://t.co/qktGYFQOMP via @FGVOnline"
2699,1094269659958964224,@jdoriajr Enquanto isso as principais pontes da cidade vão caindo por falta de manutenção.
2700,902203187335192576,@globoesporteSP Putz!! Esqueci valeu!
2701,902200678449389568,@globoesporteSP Cadê o Casão?
2702,902198968532250624,"@globoesporteSP Corinthians tem que abrir os olhos, e aproveitar mais os jogos em casa, porque os outros times estão chegando!"
2703,902198015573843968,Começou o globo esporte
2704,832301332291784704,Justiça reconhece vínculo empregatício entre motorista e Uber https://t.co/r6gVVOfXqC via @EXAME.com –
2705,827590964172689410,Chet Baker - Best Of Chet Baker https://t.co/mxXBb2Xf5S via @YouTube
2706,718146790156009472,@cortezrafa Genial?
2707,712659814795575296,RT @Miriamabueno: @mpaularfer @Anholeto @STF_oficial @MPF_PGR @agenciapf @VillaMarcovilla @Ezequiasns @Silvio_MKT Devem favor https://t.co/…
2708,1142035271824957440,@VemPraRua_br Maringa Pr
2709,1141817673556402176,@gleisi Só te internando mesmo maluca. Esperar o que de quem anda com um ladrão e um invasor? Que trio hein kkkk
2710,1141459679081619457,"@SenadoFederal Seus vagabundos andem sem segurança... Muito fácil pra vcs, andam com seguranças armados pagos com dinheiro do povo e tiram o nosso direito a proteção. Alguem joga uma bomba nesse senado?"
2711,1141459251791114240,@gleisi Pesquisa do data Folha?
2712,1141459041614536711,@gleisi Para de fumar orégano maluca
2713,1141421302017875969,"@davialcolumbre @SenadoFederal Vc é uma vergonha, o povo quer ter o direito de se defender. Você não nos representa."
2714,1141421016180285441,@gleisi 😂😂😂😂😂😂 Deixa d ser maluca. Lugar de corruptos é na cadeia. E se a senhora não sabe hacker é crime... pq não vai atrás desses hackers?
2715,1141135489770119169,@IvanValente Cadê as provas?
2716,1141135403048742912,@IvanValente Vamos falar da sua aposentadoria especial?
2717,1141094276778119175,"@IvanValente Safado, vc não representa o povo de bem. Só engana os alienados"
2718,1141092885774897153,@gleisi E suspeita de corrupção também não deveria ocupar cargo público.
2719,1141012523036155904,@gleisi Pagaram em Biticoins? deixa de ser maluca
2720,1141011329228181504,"@gleisi Comece abrindo mão dos seus benefícios. Vc é uma péssima funcionária, esbanjando recursos públicos."
2721,1141010293386088449,"@gleisi vc é uma maluca! Só pensa nos seus privilégios. Quero saber se a senhora vai se responsabilizar pela vida perdida da senhora que inalou fumaça na ""greve"" geral convocada pela senhora. você é uma vergonha"
2722,1134249354321993728,@DavidePaganell2 good work guys
2723,1134249239104458752,"RT @DavidePaganell2: TODAY $BTT launch on $TRX then:
NEW AIRDROP!!!
 
10k #trx 
+500 #Btt for every retweet!!

Like + comment + follow for…"
2724,1133978016487317504,"RT @MustacheTommy: $500 USD Giveaway for Digibyte (DGB) 🔥🔥🔥

10 winners will be selected for $50 worth of DGB each
$50 DGB ~ approx 3,000 D…"
2725,1129907505524383744,"RT @TRON_topia: We are featured on @dapp_review for a full month 😍

To Celebrate, let's put some limited edition T-shirts on the Blockchain…"
2726,1128891218987872256,"RT @IostPlay: Huge update! Starting today, IOSTPlay will be running a Servi Node! All team profit will now go towards voting for ""iplaynode…"
2727,1128891092412248064,@luhosenpai @luhosenpai is rich man!💸💸💸
2728,1128890852795854848,"@luhosenpai TJNgWhUg6gcA5qk1RYqMYuVr7F6UsXnhiz

@umutkatirci @JuniorHFaria1 @marceloreisssp"
2729,1128890616102891520,"RT @luhosenpai: Only a few days since my last giveaway but the market is getting me pumped it's time for another!

100,000 $BTT (max 500 pe…"
2730,1128812537967833088,"RT @BitQueenBR: Im giving away $BTC to one Lucky Winner in the next 24h 

Comment Like and retweet to join the giveaway"
2731,1128655294601383937,@DavidePaganell2 @TRONbet nice!!! @marceloreisssp @umutkatirci @JuniorHFaria1
2732,1128654993815244800,"RT @DavidePaganell2: I WANT MAKE FAMOUS $ANTE THEN A SUPER GIVEAWAYS!!!

2000 #ANTE !!! THIS IS HUGE !!🤑💰
5 WINNER X 400 ANTE (300$)

LIKE…"
2733,1127934408701267968,@SpendCard When available in Australia?
2734,1117206681316802560,"@ChibiFighters @TronDMoon Nice one guys!!!
TJNgWhUg6gcA5qk1RYqMYuVr7F6UsXnhiz"
2735,1117206396322242560,"RT @ChibiFighters: We are giving away 10 CBE tokens worth 10000 trx! 
To participate :
https://t.co/RQRbsDt75o post 
2.Retweet 
3.Follow
4.…"
2736,1116587306234728449,@pokertron_io @justinsuntron @umutkatirci @marceloreisssp
2737,1116587249917812742,"RT @pokertron_io: (Retweet with awards) 
Biggest win in TronDApp! Let’s more player know the news, next is u&gt;&gt;https://t.co/UyeQnY5Ul0  @jus…"
2738,1116586689286115329,@TronDMoon @pokertron_io @umutkatirci @marceloreisssp @cryptosolco
2739,1116586571065520130,"RT @TronDMoon: 🗣🗣🗣
I will be doing a PKT giveaway. 
There will be 3 winners :
First place- 750 PKT
Second place- 500 PKT
Third place - 250…"
2740,1115862525663379457,@TronLinkWallet @justinsuntron @Tronfoundation TEhvD7Yw7BWjvavSbQkFArEAgKgXtRy18n
2741,1115862184200941573,"RT @TronLinkWallet: 👏👏#TronLink mobile App launched! Download and store $TRX to share 1,000,000 #TRX prize pool! Re-tweet this and comment…"
2742,1134534187015397376,@mizanzuk @NetflixBrasil Estou nesse momento em uma palestra que o Caso Evandro foi citado. Você está mitando! 😁
2743,1133026743042945024,"@pedrosa Assistindo a matéria no Fantástico ontem, sobre o Cruzeiro, só pensei: imagina como é no Vasco."
2744,1129417722339762176,Parecem adolescentes no recreio da escola. Que vergonha de assistir isso! Inacreditável. https://t.co/ci54IZhhoP
2745,1127663269194473474,"RT @clovisilha: Quero o Brasil assim.

Olha o que acontece quando o motoqueiro tenta andar entre os carros nos USA https://t.co/aZINuzStTT"
2746,1118828021950091269,"RT @startupdareal: Vocês estão dando ouvidos a bilionários dizendo: 

- trabalhe 12 horas por dia 6 dias na semana
- coma uma vez por dia
-…"
2747,1118293510439022593,RT @andrebrandt: Instagram é isso daí. Até quando a tragédia é com Notre Dame as fotos são sobre vocês.
2748,1114941654547431430,"Só consigo prestar atenção, no começo do vídeo, da mulher lá atrás fazendo merchandising para a Coca-Cola. https://t.co/mADbRp2zmT"
2749,1112462538762006535,"@VascodaGama Se o Vasco ganhar, Flamengo joga semi-final única contra o Bangu. Se Flamengo ganhar, joga semiótica contra o Fluminense? Não é melhor o Flamengo perder?"
2750,1109665613671288834,RT @JoselitoMuller3: O que vocês acharam dessa declaração do Rodrigo Maia? https://t.co/HjudRWQYgU
2751,1096822800743051280,"@LucasAguiarrrr @pedrogvelasco @octaviobuzz Caraca, que bicho teimoso. Tá muito bem explicado pelo @octaviobuzz"
2752,1078298344395628544,"RT @SporTV: Se você fosse o Dedé...

Ficaria no Cruzeiro = RT
Iria para o Flamengo = Curtir

#RedacaoSporTV https://t.co/7hqVGadIRl"
2753,1064898738819395584,"@Joao_Almirante Se eu fosse presidente do Vasco, bancaria um filme sobre essa história. Conheço gente que torce pro Santos por causa do ""Pelé Eterno"" - Tenho certeza que traria simpatia e torcedores."
2754,1060873523789549568,"@MauMeirelles O português, quando escrito corretamente, é um idioma muito bonito."
2755,1058143574116704256,"@sensacionalista Do jeito que falam, só tivemos ministros notáveis até então. Olha quem foram nossos últimos ministros! Moro é qualificado, sim. Mais do que os 3 últimos no cargo. Ninguém está preso por causa dele e sim por cometer atos ilícitos."
2756,1049330023956713472,@almeidacaio @Neto Entendeu legal. Parabéns.
2757,1034919037334155266,@carolinelv_ @filipiasilva25 @Joao_Almirante Essa conversa deixa claro mais um dos importantes papéis da escola: salvar crianças dos seus pais.
2758,1034827362330968066,"@romantieser9 @pimps_junin Até concordo, mas isso não é também o que o Lula fazia? Ser direto, falar a língua do povo. Não acho que isso é um diferencial."
2759,1013768629534580736,RT @bpldadepre: SOU FÃ DO MBAPPÉ DESDE AS CATEGORIAS DE BASE https://t.co/rvRw8TyRMS
2760,993873978140786688,"@vm_roma Nao que eu ache o Arouca ruim (quem acha isso é o Atl. Mineiro e o Palmeiras, só) - Mas realmente, esse tipo de contratação não faz sentido."
2761,1137092724686016514,https://t.co/3QiR5Es73K
2762,1136969787052056577,"Toda hora!!! Isso perturba, sabia?"
2763,1136969621339299841,Como é que eu faço para a @ClaroBrasil parar de me ligar!
2764,1115928787206713344,@gabivvvieira Nem sequer olhou pra trás!😠
2765,1113067392697982976,RT @jornalextra: Páscoa: bilhete solidário de aluna de nove anos emociona professora em Minas Gerais. https://t.co/C9zgoVl5zt
2766,1113044777476481027,"@metro_rio Bem no dia que a passagem vai para 4,60 R$!"
2767,1113034014040915968,@metro_rio Se essa passagem tivesse aumentado ontem eu não acreditaria!
2768,1110148385607217154,Sei bem o que é isso! 😟 https://t.co/yZa6tGTgzb
2769,1103817317673246720,@SporTV Goleiro.
2770,1100135985202036736,@SkipNhO https://t.co/TIwifB8Jk0
2771,1100123732532703232,RT @radardabrasil: @LeiSecaRJ @RadarCostaVerde @transitorj @Informacoes_RJ @RJ_OTT @FavelaCaiuNoFac @EdimilsonAvila @RiodeNojeira @Guadalup…
2772,1094182256502075392,@vozdacomunidade Bom dia!!!
2773,1087475857936011264,"RT @HEMORIO: É bem por aí mesmo. 😅
#vemdoar e nos ajudar a salvar vidas. https://t.co/WyNhQGxVXu"
2774,1086968158135701510,@Predialnet cadê a internet?
2775,1085011652528033793,RT @OGlobo_Rio: Família procura por idosa de 75 anos que sofre de Alzheimer e desapareceu na Praça Seca https://t.co/EAHy7VHhGs
2776,1079388301734359041,RT @InformacoesRj13: CIDADE DE DEUS: Uma carteira com vários cartões no nome de GENECY GOMES foi achada na Estação Recanto das Palmeiras do…
2777,1064988231580741632,@DLSplayer Nice... https://t.co/iMW7K5fTUt
2778,1064980493031100416,@DLSplayer atualização....2019!
2779,1062719440976928769,RT @g1carros: Honda CB 650R é revelada para substituir a CB 650F https://t.co/XH4amikCUY
2780,1062097601556893698,RT @tveroficial: Mãe morre no parto e o coração dela é doado para o rapaz de camisa preta... Veja a reação do bebê diante desse rapaz... Em…
2781,1126230384427986944,@everaldomarques Futebol de outro planeta!!!!
2782,1126230129477324800,@everaldomarques Kkkkkkkkkk
2783,1114977729168982017,@denergiovanini @jairbolsonaro Mais um comunista de bosta destilado veneno!!! Que trouxa!! Calado é um sábio!!!
2784,1114976782279692289,@LulaOficial @jeanwyllys_real Bandido bom é bandido preso que cumpra sua pena por todos os crimes que cometeu!!!
2785,1114976369631535104,"@jeanwyllys_real @universauol Esse cupicha de bandido, falo de Lularápio pensa que escrevendo na @UOL, outro lixo de Jornalismo, acha que tem alguma representatividade no País?! Ah vá!!!"
2786,1114975003903168512,@mariadorosario Vai continuar em cana esse vagabundo!!!
2787,1113958477096017921,@F1 @PiFitti @HaasF1Team O Clã Fittipaldi retornando bem representado!!! 👏👏👏
2788,1113957682313093120,@BolsonaroSP @brasilparalelo Sensacional!!!
2789,1113795908024635392,@jairbolsonaro Paulada nesses vagabundos esquerdistas!!!
2790,1109978665708896256,"@sarubo Qual é o problema em falar Traveco, Traveco?"
2791,1108728592035471360,@jairbolsonaro Presidente felicito com muito entusiasmo pela data de seu aniversário. Desejo que tenhas saúde e perseverança para enfrentar as forças derrotistas que insistem em dividir o País. Tenho orgulho de sua atuação!!! Felicidades Excelência! Felicidades Jair!!👏👏👏👏
2792,1108725677547835393,@maryritalopes O IBOPE é uma farsa!!! Vergonha!!
2793,1108725245412818947,@jairbolsonaro @alexandregarcia Parabéns Presidente!! Muita saúde e força para reerguermos o Brasil!!! Felicidades!!!!!
2794,1101110925837377539,@correio Completamente perdido na própria insanidade!!!!
2795,1090653547820187656,@maateusandrade @DaniloGentili Por mim aproveitavam e enterram os dois!
2796,1090300991826771970,"@bbcbrasil Discurso vitimista, quem sofre ameaça, sofre ameaça de alguém, e se procura as autoridades competentes para denunciar !! Esse ser denominado Jean, não passa se mais um entre muitos que não deveriam sair do Brasil enquanto seus crimes ""ideológicos"" não fossem punidos devidamente!"
2797,1082393286004932613,"@BolsonaroSP @jairbolsonaro Espero sinceramente que Vocês consigam identificar essas falsos ou pseudo apoiadores. Não foi fácil, para quem declarou abertamente seu voto, como eu, ao Presidente Bolsonaro e aguentou durante os lulapetistas de carteirinha!!!"
2798,1066509279639818241,P
2799,1063048962846941184,@diogomainardi Não consigo entender porque esse bandido não está na Papuda ou Tremembé?!?
2800,1063047166925697024,@RadioJornalAMFM Quem precisa de Cuba pra alguma coisa??
2801,1139854919022862336,"@Gen_Ramos_CMSE Parabéns meu general. A sabedoria, com certeza, Deus já está lhe dando a muito tempo!"
2802,1137111359945084929,"@lucianamarque49 Você é linda
E sabe viver
Você me faz feliz
Esta canção é só pra dizer
E diz
Você é linda
Mais que demais
Você é linda sim
Onda do mar do amor
Que bateu em mim

(Caetano Veloso)"
2803,1137108693236047874,@lucianamarque49 A resenha depende do vento? Duvido muito. Netinha assanhada!!!!
2804,1135613306499162112,RT @CatiaTerceiro: #SenadoQuorumMP871 Que País é esse que o povo precisa lembrar aos senadores que hoje eles precisam trabalhar em prol da…
2805,1135613162189991936,"RT @InquisidorReal: Vamos deixar as coisas como estão? Claro, que não!
Nesta segunda, o Senado vota a MP871, 
contra FRAUDES no INSS que ge…"
2806,1135612983026094080,RT @relaterza: 🇧🇷🇧🇷Boa tarde a todos🇧🇷estamos aqui ansiosos aguardando a aprovação da MP 871 💛💚👇👇                 #SenadoQuorumMP871 https:…
2807,1135612846757339138,"RT @Socialistarica: O Brasil tem pressa! O povo brasileiro anseia por mudanças. Amanhã é o último dia da votação da MP871, vamos subir a ta…"
2808,1135612815602049030,"RT @Desesquerdizada: Eis o evento que fará a senadora @SorayaThronicke faltar A SEMANA INTEIRA no Senado, incluindo na votação da MP871: Co…"
2809,1135612676225273856,RT @Biakicis: Senadores tem a responsabilidade de votar nesta 2ª feira a MP 871 de combate à fraude q irá economizar 10 bilhões por ano do…
2810,1135612653194424320,"RT @sissituita: Quase 8.000 pessoas me seguem. Se cada um puder ajudar dando um RT, será de grande valia para a nossa batalha, a fim de que…"
2811,1133860522787577856,@SporTV Lamento muito o ocorrido.
2812,1133727338926084096,"#RedacaoSporTV
No início dos anos 70, os professores de engenharia, eram completamente reticentes quanto à utilização de calculadoras eletrônicas na resolução das provas. Tínhamos que usar tabelas trigonométricas e, extrair uma raiz quadrada, usando complicados cálculos."
2813,1132813368128151554,https://t.co/eSoEbwmMwM
2814,1132028904099782656,"@maurocezar Acho qie, o Dorival Júnior, poderia entrar nesta lista. Ele estava fazendo um bom trabalho no fim do ano passado. Deveria ter continuado."
2815,1130283888503402497,"@filgmartin @capituncia Nem todos, muitos cagam pro Brasil e, muitos mais ainda, não acreditam em Deus!"
2816,1128574066607239168,@flaviofachel Bom dia!
2817,1128271358411063296,Jornalista crava saída de Cuéllar para o futebol europeu; proposta é de R$ 134 milhões https://t.co/CDZtErGfrY via @90min_Football
2818,1128265107195289601,"@CuriosidadesBRL Não achei que ele foi grosso nem escroto, alguns repórteres como esta, fazem perguntas com um único objetivo de causarem celeuma. Se o objetivo da entrevista era o dopping dos jogadores, o que a dívida do clube tinha a haver?"
2819,1128047801504555009,"@PintoSupremo A ""merda"" de hoje, será daqui a alguns anos uma plataforma segura para você e para a família que você irá constituir. Quando eu lhe encontrar, vou lhe dar uma bronca."
2820,1125796659374510081,"@50ChicoAlencar Creio que, os pobres não sejam 20% dos alunos matriculados nas universidades públicas. Não conseguem o acesso por falta de qualidade do ensino médio público. Os mais pobres não têm acesso aos cursos vestibulares privados."
2821,1141770779631247360,"""A Guarda Morre Mas Não Se Rende """
2822,1141103326710370304,"Esse é o nosso Presidente do Brasil, do povo que quer um Brasil melhor! https://t.co/WvUQFLwV2x"
2823,1142028184239693824,#SergioMoroNossoOrgulho
2824,1139753212972601344,#cafepiupiu
2825,1138880654664503296,#EuApoioSergioMoro
2826,1138440730064691201,#AprovemPLN4 #PLN4VoteSim #AprovaPLN4Ja
2827,1137865127036895232,#PNL4APROVAJA
2828,1137180059863834629,#reformadaprevidenciaantesdorecesso
2829,1137179809170231296,#ReformaDaPrevidenciaJa
2830,900845174204633088,"@joicehasselmann  Joice quem disse que não temos tecnologia pra armazenar vento.?! E a cabeça da Dilma, tem o que dentro?"
2831,565801849316704256,"RT @folha: Justiça italiana anuncia extradição de Pizzolato, único réu do mensalão que fugiu do país http://t.co/Dw4AQP8q7S http://t.co/sa0…"
2832,563146921112768513,"RT @folha: 'Falar a verdade não faz bem neste governo', diz Aécio sobre Graça Foster: http://t.co/YzqacoG7G7 http://t.co/tzr9QpZeCN"
2833,362731482164379651,cabral esta com medo ( @midianinja #ocupacamarario http://t.co/BZLZSb0pVG )
2834,362731270020665344,o povo vigilante e mais respeitado ( @midianinja #ocupacamarario http://t.co/BZLZSb0pVG )
2835,362730930810523648,ja comeca o futebol ( @midianinja #ocupacamarario http://t.co/BZLZSb0pVG )
2836,351117837215076352,Tributo a Renato Russo vai ter holograma do cantor http://t.co/flNu11RR27 via @Multishow
2837,350333632520519681,"Protestaí, uma nova maneira para quem quer demonstrar insatisfação ou protestar sobre algo que não está agradando: http://t.co/80M7ZUVhBS"
2838,347175505977540609,"Precisamos ter uma lei que transforme a corrupção em crime ediondo e inafiaçável.
Para gestor público a pena dobrada."
2839,347173013810196480,"CORRUPÇÃO ZERO - crime hediondo, inafiançável e imprescritível    

http://t.co/rVnAfUPivb"
2840,311825617597374464,RT @SouMaconheiro: Kamilla me lembra alguem &gt;&gt;&gt; http://t.co/3qOVAU6Dwx  &gt;&gt;&gt; SOCORRO
2841,305498003073011714,“@PBiaL: Que paredão é esse? #BBB13” #ficaElieser #FicaFani
2842,305497794444132352,“@PBiaL: Que paredão é esse? #BBB13” aelieser x Marcelo x Fani
2843,304153302571048961,ESPALHEM kkkkkkk http://t.co/sXUcT66e &amp;#39;Conversa&amp;#39; de Anamara e Andressa inspira charge de Maurício Ricardo #bbb13
2844,303873492879831041,olha o deboche de Andressa http://t.co/3kxTaFLB #bbb
2845,236959836225536000,A minha Internet Wi-Fi está com 125.74 ms de latência e 696.00 kbit/s de velocidade! Teste em http://t.co/xqhvzsWw #testesimet
2846,232981387328761857,"Que diferença da olimpíada de 2004:
http://t.co/mGjOL6Tp"
2847,230816915696791552,@Vessoni Ele deixou o companheiro em maus lençóis além de ser muito grosseiro
2848,229905055308984320,Just installed @waze on my mobile phone - it's a free navigation app with fun gaming &amp; social elements! http://t.co/uVJ65twc
2849,1125951722608889858,@echotalk @KemalogluOz Não tenho certeza que aquele vídeo seja unicuspide.Tu discordastes?
2850,1141888183363428352,https://t.co/k1HmQRpjCW
2851,1124285546266877952,@hganzarolli Ótimo dia!
2852,1124284350143582208,#UFRB https://t.co/v01uxhMLbc
2853,1122696110752059394,#NewProfilePic https://t.co/mjst7on0gc
2854,1121776562292940800,"A vida não é competição é cooperação!

Foto: Grande amigo edsilva25 https://t.co/KSghjsemTG"
2855,1113108148137742336,@tcasthro Parabéns!!!
2856,1112887148653568000,@DaniloGentili Acabei de desativar
2857,1090346749766569984,https://t.co/qJr8KkNs07
2858,1079438654383239169,#JotaQuestNoDatena   tá dando Shoooooooooow 👏🏽👏🏽👏🏽 Música alegra a alma!
2859,1070136026901962757,@AnaFeix 😲🤭
2860,1058009059239120897,@tcasthro Vergonha é pouco 😏
2861,1005330566810652672,Gostei de um vídeo @YouTube https://t.co/nC1KtR5tZ4 FUNÇÕES SECRETAS do Instagram que você não sabia
2862,1005330273247080450,Gostei de um vídeo @YouTube https://t.co/XgC1bwAeYa Press 08/06/2018
2863,1005325756728332288,Gostei de um vídeo @YouTube https://t.co/Ahd6rXOb8V topo no MMN não é para qualquer um
2864,1004909951150690304,Gostei de um vídeo @YouTube https://t.co/UAld1GbHSk sincronizar a Mi Band 2 com o Google Fit
2865,942083925802930176,Gostei de um vídeo @YouTube https://t.co/lJZFPj1mPd COREL X6 / X7 NOVAMENTE PARTE 2 - 9/3/15 | 21/6/16
2866,941466217877004288,Gostei de um vídeo @YouTube https://t.co/jTV9qvhcMi DE PLAY 2 PARA PC FRACO - PCSX2 - 2017
2867,941451809058643970,Gostei de um vídeo @YouTube https://t.co/FzarYU02aj rodar jogos de PS2 no PC 2017 (Atualizado)
2868,940570791749603328,Gostei de um vídeo @YouTube https://t.co/uHHzf50V9J DE CARGA CASEIRO
2869,936286732068192256,Gostei de um vídeo @YouTube https://t.co/L21ydsEb8V: doce de leite talhado
2870,1137147641169682433,@JornalOGlobo Tinha que determinar também levantar a responsabilidade dos responsáveis pela obra.
2871,1119322979253530624,@marciliozeh @alexandregarcia Tem vaga.
2872,1114787473736044544,"@folha Antecessores não assumiram a responsabilidade de, no início do mandato, apresentar com franqueza, um projeto impopular como a reforma da previdência.
Populista ou estadista nesse caso?"
2873,1114784969497427968,"@pensadorgabriel So give a brake to the mith.
Just let the man work.

Somehow I'm still a fan."
2874,1114781384802013186,@ludbriando @folha ... e sejam entusiastas de presidiário.
2875,1114780632377372674,"@InfinitaMenteYT @folha O dever de casa seria comparar esse índice com os de Michel Temer, José  Alencar, Marco Maciel e Itamar Franco aos 100 dias de governo."
2876,1114767043683917825,RT @DaniloGentili: Mancada https://t.co/ldiSudM3hE
2877,1114765941076840448,@folha Questão 5 do associe.
2878,1114757443530235906,RT @DaniloGentili: A deputada do PSOL que alegou estar trabalhando (hahahaha) em algo muito importante pra nação ENQUANTO fazia fofoca aqui…
2879,1141808136107560966,"@o_antagonista E, terra de Marlboro do Cacete!!"
2880,1141525763084214272,@randolfeap Tu levou um coice na resposta !
2881,1141473805187125248,@PresidenBr Tomalhe..tomalhe..tomalhe
2882,1141472943584817153,@CarlaZambelli17 Toma distraído!
2883,1141470449173499904,@hbredda @Perseguidopol https://t.co/azBeDks65A
2884,1141460816367149056,@alefrotabrasil @joicehasselmann Acho que teve alguns que fizeram gol contra
2885,1141460354054217729,@IvanValente https://t.co/WsTi902Qt1
2886,1141459118894604288,@scamarsn Both!!
2887,1141458936744337408,@OGloboPolitica @jairbolsonaro Espero que sim ! Mas ....
2888,1141451971318206466,"@filipetrielli Devia ser ... diz, espanhola !"
2889,1141447557769547776,#DetonaTudoMoro https://t.co/TyxrruYfnD
2890,1141447048388108290,@LulaOficial @gleisi @GuilhermeBoulos Um ménage à trois
2891,1141445474345467905,"@WORD_NEWSS Polêmica??? Acho que era certo isso, não?!  Vou rever meus conceitos!"
2892,1141444762504970240,@profpaulamarisa @Perseguidopol Tá de brincks né!? Acho que o pai foi muito incisivo com a pobre menina que queria ir a festa. Coitada ! Ai se fosse aqui é casa !!! https://t.co/J0QqCBWsgh
2893,1141443425209933824,@AnaPaulaVolei O mundo avesso !
2894,1141442536000692224,@KatiaAbreu Obrigado pelo desserviço!!
2895,1141420863562141700,@scamarsn Acho que devíamos incentivar mais !! Lamber privada ... Da hora !!😘
2896,1141154623459405830,"@davialcolumbre @SenadoFederal Não foi respeitado a opinião pública! A grande maioria do povo brasileiro é a FAVOR do porte de armas. Acho que vcs não sabiam, né?!"
2897,1141147364553572361,@PlinioValerio45 Vai Cagar no Mato!!
2898,1141146549004775425,O parlamento é phoda!! #QueroMeDefender
2899,1142144512388685824,RT @diogomainardi: Jornalista que trabalha para corrupto é igual a policial que trabalha para narcotraficante
2900,1142141889090674688,"#Dia30NasRuas
#InMoroWeTrust"
2901,1142141814889156609,#Dia30NasRuas
2902,1142141596881829889,@veramagalhaes @antoniotabet @MaraLuquet @randolfeap O Lula vai adorar. Convida ele.
2903,1142141154877673472,"@Edgard_Piccoli @veramagalhaes @antoniotabet @MaraLuquet @randolfeap Quando é que vc vai nos dar o prazer de sair do Morning Show.
Tu é muito hipócrita com discursinhos que não convencem ninguém."
2904,1142085944046170112,"@veramagalhaes Vera, faz um favor????
Se aposente!!!
Duro ler ou ouvir suas sandices.
Vc só olha para um lado, cuidado pra não ser atropelada."
2905,1142038241853526017,@o_antagonista Gleen canalha e o PT vão ter que tentar outro golpe pra tirar o Luleco da prisão.
2906,1142018319802884096,RT @AnaPaulaVolei: Deus me ilumine para tentar explicar o Brasil hoje. https://t.co/NWrHKh36ZE
2907,1142017196580900864,"@TheInterceptBr @amandafaudi IntercePT, tenta outro golpe, porque esse melou. 😂😂😂😂😂"
